key,Id,route_id,Capacity,day,fill_level
127,OTAV,1,120L,-4,0.3
127,OTAV,1,120L,-3,4.4
127,OTAV,1,120L,-2,9.8
127,OTAV,1,120L,-1,12.2
127,OTAV,1,120L,0,16.3
128,SBEF,1,120L,-29,88.2
128,SBEF,1,120L,-28,94.2
128,SBEF,1,120L,-27,98.2
128,SBEF,1,120L,-26,5.5
128,SBEF,1,120L,-25,14.6
128,SBEF,1,120L,-24,17.2
128,SBEF,1,120L,-23,22.2
128,SBEF,1,120L,-22,29.0
128,SBEF,1,120L,-21,35.4
128,SBEF,1,120L,-20,41.0
128,SBEF,1,120L,-19,47.2
128,SBEF,1,120L,-18,51.0
128,SBEF,1,120L,-17,57.7
128,SBEF,1,120L,-16,64.9
128,SBEF,1,120L,-15,70.9
128,SBEF,1,120L,-14,76.3
128,SBEF,1,120L,-13,82.9
128,SBEF,1,120L,-12,89.2
128,SBEF,1,120L,-11,96.4
128,SBEF,1,120L,-10,1.0
128,SBEF,1,120L,-9,7.7
128,SBEF,1,120L,-8,12.3
128,SBEF,1,120L,-7,19.9
128,SBEF,1,120L,-6,25.6
128,SBEF,1,120L,-5,32.4
128,SBEF,1,120L,-4,38.1
128,SBEF,1,120L,-3,43.9
128,SBEF,1,120L,-2,48.9
128,SBEF,1,120L,-1,55.4
128,SBEF,1,120L,0,62.6
129,XAI5V2,1,120L,-29,87.8
129,XAI5V2,1,120L,-28,93.4
129,XAI5V2,1,120L,-27,98.1
129,XAI5V2,1,120L,-26,0.6
129,XAI5V2,1,120L,-25,6.1
129,XAI5V2,1,120L,-24,10.4
129,XAI5V2,1,120L,-23,11.6
129,XAI5V2,1,120L,-22,18.9
129,XAI5V2,1,120L,-21,23.4
129,XAI5V2,1,120L,-20,27.7
129,XAI5V2,1,120L,-19,34.4
129,XAI5V2,1,120L,-18,34.8
129,XAI5V2,1,120L,-17,39.8
129,XAI5V2,1,120L,-16,41.4
129,XAI5V2,1,120L,-15,49.0
129,XAI5V2,1,120L,-14,53.5
129,XAI5V2,1,120L,-13,57.6
129,XAI5V2,1,120L,-12,64.4
129,XAI5V2,1,120L,-11,68.4
129,XAI5V2,1,120L,-10,71.6
129,XAI5V2,1,120L,-9,75.3
129,XAI5V2,1,120L,-8,81.7
129,XAI5V2,1,120L,-7,84.5
129,XAI5V2,1,120L,-6,87.7
129,XAI5V2,1,120L,-5,90.7
129,XAI5V2,1,120L,-4,96.9
129,XAI5V2,1,120L,-3,3.1
129,XAI5V2,1,120L,-2,9.7
129,XAI5V2,1,120L,-1,10.7
129,XAI5V2,1,120L,0,13.9
130,F6QH,1,120L,-29,90.4
130,F6QH,1,120L,-28,98.4
130,F6QH,1,120L,-27,3.3
130,F6QH,1,120L,-26,7.2
130,F6QH,1,120L,-25,10.7
130,F6QH,1,120L,-24,16.3
130,F6QH,1,120L,-23,20.2
130,F6QH,1,120L,-22,23.3
130,F6QH,1,120L,-21,31.7
130,F6QH,1,120L,-20,32.9
130,F6QH,1,120L,-19,39.0
130,F6QH,1,120L,-18,38.7
130,F6QH,1,120L,-17,48.8
130,F6QH,1,120L,-16,53.5
130,F6QH,1,120L,-15,55.8
130,F6QH,1,120L,-14,61.1
130,F6QH,1,120L,-13,65.6
130,F6QH,1,120L,-12,68.3
130,F6QH,1,120L,-11,74.5
130,F6QH,1,120L,-10,77.0
130,F6QH,1,120L,-9,81.8
130,F6QH,1,120L,-8,88.9
130,F6QH,1,120L,-7,93.1
130,F6QH,1,120L,-6,95.1
130,F6QH,1,120L,-5,0.0
130,F6QH,1,120L,-4,4.1
130,F6QH,1,120L,-3,10.7
130,F6QH,1,120L,-2,12.5
130,F6QH,1,120L,-1,19.1
130,F6QH,1,120L,0,24.1
131,IYZ6,1,120L,-29,21.3
131,IYZ6,1,120L,-28,22.4
131,IYZ6,1,120L,-27,25.5
131,IYZ6,1,120L,-26,27.4
131,IYZ6,1,120L,-25,33.5
131,IYZ6,1,120L,-24,33.8
131,IYZ6,1,120L,-23,38.6
131,IYZ6,1,120L,-22,41.0
131,IYZ6,1,120L,-21,42.5
131,IYZ6,1,120L,-20,46.2
131,IYZ6,1,120L,-19,52.3
131,IYZ6,1,120L,-18,53.5
131,IYZ6,1,120L,-17,54.8
131,IYZ6,1,120L,-16,59.8
131,IYZ6,1,120L,-15,62.1
131,IYZ6,1,120L,-14,70.6
131,IYZ6,1,120L,-13,68.9
131,IYZ6,1,120L,-12,70.9
131,IYZ6,1,120L,-11,76.7
131,IYZ6,1,120L,-10,74.8
131,IYZ6,1,120L,-9,80.8
131,IYZ6,1,120L,-8,86.7
131,IYZ6,1,120L,-7,86.5
131,IYZ6,1,120L,-6,87.1
131,IYZ6,1,120L,-5,92.2
131,IYZ6,1,120L,-4,98.0
131,IYZ6,1,120L,-3,99.4
131,IYZ6,1,120L,-2,0.7
131,IYZ6,1,120L,-1,3.9
131,IYZ6,1,120L,0,7.2
132,UNYVJN,1,120L,-29,69.4
132,UNYVJN,1,120L,-28,73.1
132,UNYVJN,1,120L,-27,75.0
132,UNYVJN,1,120L,-26,79.6
132,UNYVJN,1,120L,-25,87.0
132,UNYVJN,1,120L,-24,88.8
132,UNYVJN,1,120L,-23,95.0
132,UNYVJN,1,120L,-22,100.0
132,UNYVJN,1,120L,-21,2.9
132,UNYVJN,1,120L,-20,7.6
132,UNYVJN,1,120L,-19,13.6
132,UNYVJN,1,120L,-18,19.1
132,UNYVJN,1,120L,-17,24.5
132,UNYVJN,1,120L,-16,28.4
132,UNYVJN,1,120L,-15,32.2
132,UNYVJN,1,120L,-14,35.6
132,UNYVJN,1,120L,-13,39.7
132,UNYVJN,1,120L,-12,45.1
132,UNYVJN,1,120L,-11,51.1
132,UNYVJN,1,120L,-10,55.6
132,UNYVJN,1,120L,-9,56.5
132,UNYVJN,1,120L,-8,63.1
132,UNYVJN,1,120L,-7,70.7
132,UNYVJN,1,120L,-6,73.6
132,UNYVJN,1,120L,-5,75.9
132,UNYVJN,1,120L,-4,86.2
132,UNYVJN,1,120L,-3,87.2
132,UNYVJN,1,120L,-2,92.4
132,UNYVJN,1,120L,-1,97.0
132,UNYVJN,1,120L,0,0.4
133,R6JV,1,120L,-29,82.4
133,R6JV,1,120L,-28,84.3
133,R6JV,1,120L,-27,87.7
133,R6JV,1,120L,-26,91.0
133,R6JV,1,120L,-25,92.3
133,R6JV,1,120L,-24,99.3
133,R6JV,1,120L,-23,0.0
133,R6JV,1,120L,-22,5.1
133,R6JV,1,120L,-21,5.9
133,R6JV,1,120L,-20,9.0
133,R6JV,1,120L,-19,16.1
133,R6JV,1,120L,-18,18.1
133,R6JV,1,120L,-17,20.0
133,R6JV,1,120L,-16,27.4
133,R6JV,1,120L,-15,33.4
133,R6JV,1,120L,-14,36.0
133,R6JV,1,120L,-13,37.2
133,R6JV,1,120L,-12,41.2
133,R6JV,1,120L,-11,46.2
133,R6JV,1,120L,-10,50.2
133,R6JV,1,120L,-9,51.6
133,R6JV,1,120L,-8,55.9
133,R6JV,1,120L,-7,59.9
133,R6JV,1,120L,-6,63.9
133,R6JV,1,120L,-5,66.6
133,R6JV,1,120L,-4,70.2
133,R6JV,1,120L,-3,76.1
133,R6JV,1,120L,-2,79.5
133,R6JV,1,120L,-1,82.1
133,R6JV,1,120L,0,87.6
134,63NT,1,120L,-29,38.3
134,63NT,1,120L,-28,46.6
134,63NT,1,120L,-27,44.1
134,63NT,1,120L,-26,49.0
134,63NT,1,120L,-25,54.9
134,63NT,1,120L,-24,59.0
134,63NT,1,120L,-23,65.5
134,63NT,1,120L,-22,65.8
134,63NT,1,120L,-21,72.3
134,63NT,1,120L,-20,76.9
134,63NT,1,120L,-19,80.4
134,63NT,1,120L,-18,82.1
134,63NT,1,120L,-17,89.9
134,63NT,1,120L,-16,93.8
134,63NT,1,120L,-15,97.0
134,63NT,1,120L,-14,0.6
134,63NT,1,120L,-13,4.9
134,63NT,1,120L,-12,8.6
134,63NT,1,120L,-11,13.9
134,63NT,1,120L,-10,17.1
134,63NT,1,120L,-9,20.0
134,63NT,1,120L,-8,23.9
134,63NT,1,120L,-7,28.5
134,63NT,1,120L,-6,34.2
134,63NT,1,120L,-5,38.0
134,63NT,1,120L,-4,42.6
134,63NT,1,120L,-3,47.2
134,63NT,1,120L,-2,49.7
134,63NT,1,120L,-1,57.0
134,63NT,1,120L,0,58.6
135,HQHV6X,1,120L,-29,92.2
135,HQHV6X,1,120L,-28,91.9
135,HQHV6X,1,120L,-27,96.6
135,HQHV6X,1,120L,-26,2.4
135,HQHV6X,1,120L,-25,1.5
135,HQHV6X,1,120L,-24,8.9
135,HQHV6X,1,120L,-23,12.7
135,HQHV6X,1,120L,-22,13.0
135,HQHV6X,1,120L,-21,17.2
135,HQHV6X,1,120L,-20,21.6
135,HQHV6X,1,120L,-19,22.3
135,HQHV6X,1,120L,-18,27.5
135,HQHV6X,1,120L,-17,28.3
135,HQHV6X,1,120L,-16,31.8
135,HQHV6X,1,120L,-15,34.5
135,HQHV6X,1,120L,-14,39.3
135,HQHV6X,1,120L,-13,43.7
135,HQHV6X,1,120L,-12,44.9
135,HQHV6X,1,120L,-11,46.4
135,HQHV6X,1,120L,-10,49.8
135,HQHV6X,1,120L,-9,55.2
135,HQHV6X,1,120L,-8,60.5
135,HQHV6X,1,120L,-7,61.5
135,HQHV6X,1,120L,-6,63.5
135,HQHV6X,1,120L,-5,68.4
135,HQHV6X,1,120L,-4,70.0
135,HQHV6X,1,120L,-3,73.0
135,HQHV6X,1,120L,-2,75.3
135,HQHV6X,1,120L,-1,82.0
135,HQHV6X,1,120L,0,79.2
136,73TR,1,120L,-29,82.8
136,73TR,1,120L,-28,91.7
136,73TR,1,120L,-27,93.8
136,73TR,1,120L,-26,0.0
136,73TR,1,120L,-25,6.2
136,73TR,1,120L,-24,12.7
136,73TR,1,120L,-23,17.2
136,73TR,1,120L,-22,21.2
136,73TR,1,120L,-21,28.0
136,73TR,1,120L,-20,37.0
136,73TR,1,120L,-19,40.9
136,73TR,1,120L,-18,47.3
136,73TR,1,120L,-17,51.9
136,73TR,1,120L,-16,57.1
136,73TR,1,120L,-15,66.3
136,73TR,1,120L,-14,69.3
136,73TR,1,120L,-13,74.6
136,73TR,1,120L,-12,82.7
136,73TR,1,120L,-11,85.7
136,73TR,1,120L,-10,91.6
136,73TR,1,120L,-9,98.3
136,73TR,1,120L,-8,4.0
136,73TR,1,120L,-7,10.2
136,73TR,1,120L,-6,18.7
136,73TR,1,120L,-5,21.8
136,73TR,1,120L,-4,23.4
136,73TR,1,120L,-3,33.3
136,73TR,1,120L,-2,38.6
136,73TR,1,120L,-1,44.3
136,73TR,1,120L,0,50.4
137,C2ANBH,1,120L,-29,42.7
137,C2ANBH,1,120L,-28,46.7
137,C2ANBH,1,120L,-27,48.0
137,C2ANBH,1,120L,-26,50.4
137,C2ANBH,1,120L,-25,59.4
137,C2ANBH,1,120L,-24,56.8
137,C2ANBH,1,120L,-23,61.0
137,C2ANBH,1,120L,-22,61.6
137,C2ANBH,1,120L,-21,67.0
137,C2ANBH,1,120L,-20,68.5
137,C2ANBH,1,120L,-19,72.2
137,C2ANBH,1,120L,-18,77.4
137,C2ANBH,1,120L,-17,79.6
137,C2ANBH,1,120L,-16,82.7
137,C2ANBH,1,120L,-15,82.2
137,C2ANBH,1,120L,-14,90.7
137,C2ANBH,1,120L,-13,89.1
137,C2ANBH,1,120L,-12,96.2
137,C2ANBH,1,120L,-11,98.5
137,C2ANBH,1,120L,-10,100.0
137,C2ANBH,1,120L,-9,1.7
137,C2ANBH,1,120L,-8,6.2
137,C2ANBH,1,120L,-7,8.2
137,C2ANBH,1,120L,-6,12.0
137,C2ANBH,1,120L,-5,14.6
137,C2ANBH,1,120L,-4,14.9
137,C2ANBH,1,120L,-3,22.7
137,C2ANBH,1,120L,-2,23.9
137,C2ANBH,1,120L,-1,26.3
137,C2ANBH,1,120L,0,29.2
138,TDTR,1,120L,-29,20.9
138,TDTR,1,120L,-28,27.9
138,TDTR,1,120L,-27,31.1
138,TDTR,1,120L,-26,33.1
138,TDTR,1,120L,-25,34.8
138,TDTR,1,120L,-24,39.7
138,TDTR,1,120L,-23,40.4
138,TDTR,1,120L,-22,44.1
138,TDTR,1,120L,-21,47.6
138,TDTR,1,120L,-20,53.1
138,TDTR,1,120L,-19,54.3
138,TDTR,1,120L,-18,57.2
138,TDTR,1,120L,-17,63.9
138,TDTR,1,120L,-16,64.6
138,TDTR,1,120L,-15,67.6
138,TDTR,1,120L,-14,69.6
138,TDTR,1,120L,-13,72.3
138,TDTR,1,120L,-12,73.0
138,TDTR,1,120L,-11,80.8
138,TDTR,1,120L,-10,83.1
138,TDTR,1,120L,-9,85.2
138,TDTR,1,120L,-8,88.3
138,TDTR,1,120L,-7,92.7
138,TDTR,1,120L,-6,92.3
138,TDTR,1,120L,-5,96.8
138,TDTR,1,120L,-4,0.0
138,TDTR,1,120L,-3,6.5
138,TDTR,1,120L,-2,8.2
138,TDTR,1,120L,-1,6.6
138,TDTR,1,120L,0,10.7
139,E5AO,1,120L,-29,42.0
139,E5AO,1,120L,-28,45.6
139,E5AO,1,120L,-27,55.4
139,E5AO,1,120L,-26,57.9
139,E5AO,1,120L,-25,63.0
139,E5AO,1,120L,-24,66.2
139,E5AO,1,120L,-23,73.2
139,E5AO,1,120L,-22,76.5
139,E5AO,1,120L,-21,81.5
139,E5AO,1,120L,-20,87.8
139,E5AO,1,120L,-19,89.3
139,E5AO,1,120L,-18,99.1
139,E5AO,1,120L,-17,1.8
139,E5AO,1,120L,-16,8.4
139,E5AO,1,120L,-15,9.8
139,E5AO,1,120L,-14,14.9
139,E5AO,1,120L,-13,19.5
139,E5AO,1,120L,-12,26.5
139,E5AO,1,120L,-11,31.1
139,E5AO,1,120L,-10,35.2
139,E5AO,1,120L,-9,39.3
139,E5AO,1,120L,-8,43.8
139,E5AO,1,120L,-7,50.6
139,E5AO,1,120L,-6,54.9
139,E5AO,1,120L,-5,59.4
139,E5AO,1,120L,-4,67.7
139,E5AO,1,120L,-3,70.2
139,E5AO,1,120L,-2,77.1
139,E5AO,1,120L,-1,79.3
139,E5AO,1,120L,0,85.4
140,NL5N,1,120L,-29,36.8
140,NL5N,1,120L,-28,40.1
140,NL5N,1,120L,-27,47.0
140,NL5N,1,120L,-26,50.4
140,NL5N,1,120L,-25,56.9
140,NL5N,1,120L,-24,61.5
140,NL5N,1,120L,-23,70.3
140,NL5N,1,120L,-22,74.6
140,NL5N,1,120L,-21,80.3
140,NL5N,1,120L,-20,87.4
140,NL5N,1,120L,-19,92.7
140,NL5N,1,120L,-18,97.8
140,NL5N,1,120L,-17,0.1
140,NL5N,1,120L,-16,6.8
140,NL5N,1,120L,-15,12.0
140,NL5N,1,120L,-14,20.2
140,NL5N,1,120L,-13,25.0
140,NL5N,1,120L,-12,28.3
140,NL5N,1,120L,-11,35.8
140,NL5N,1,120L,-10,39.4
140,NL5N,1,120L,-9,47.2
140,NL5N,1,120L,-8,50.5
140,NL5N,1,120L,-7,59.4
140,NL5N,1,120L,-6,64.8
140,NL5N,1,120L,-5,72.7
140,NL5N,1,120L,-4,76.7
140,NL5N,1,120L,-3,80.5
140,NL5N,1,120L,-2,88.0
140,NL5N,1,120L,-1,90.3
140,NL5N,1,120L,0,96.6
141,ZJKN,1,120L,-29,0.0
141,ZJKN,1,120L,-28,4.9
141,ZJKN,1,120L,-27,7.2
141,ZJKN,1,120L,-26,12.7
141,ZJKN,1,120L,-25,14.8
141,ZJKN,1,120L,-24,20.8
141,ZJKN,1,120L,-23,24.1
141,ZJKN,1,120L,-22,30.0
141,ZJKN,1,120L,-21,31.7
141,ZJKN,1,120L,-20,34.4
141,ZJKN,1,120L,-19,39.0
141,ZJKN,1,120L,-18,41.1
141,ZJKN,1,120L,-17,47.6
141,ZJKN,1,120L,-16,51.7
141,ZJKN,1,120L,-15,58.3
141,ZJKN,1,120L,-14,57.5
141,ZJKN,1,120L,-13,61.9
141,ZJKN,1,120L,-12,65.2
141,ZJKN,1,120L,-11,70.2
141,ZJKN,1,120L,-10,74.3
141,ZJKN,1,120L,-9,77.5
141,ZJKN,1,120L,-8,83.0
141,ZJKN,1,120L,-7,84.3
141,ZJKN,1,120L,-6,90.5
141,ZJKN,1,120L,-5,93.7
141,ZJKN,1,120L,-4,96.7
141,ZJKN,1,120L,-3,0.1
141,ZJKN,1,120L,-2,8.0
141,ZJKN,1,120L,-1,6.9
141,ZJKN,1,120L,0,12.4
142,X2CB,1,120L,-29,34.9
142,X2CB,1,120L,-28,38.0
142,X2CB,1,120L,-27,45.2
142,X2CB,1,120L,-26,50.3
142,X2CB,1,120L,-25,54.6
142,X2CB,1,120L,-24,62.0
142,X2CB,1,120L,-23,66.9
142,X2CB,1,120L,-22,72.1
142,X2CB,1,120L,-21,77.2
142,X2CB,1,120L,-20,83.4
142,X2CB,1,120L,-19,88.5
142,X2CB,1,120L,-18,93.7
142,X2CB,1,120L,-17,98.1
142,X2CB,1,120L,-16,7.1
142,X2CB,1,120L,-15,8.5
142,X2CB,1,120L,-14,16.1
142,X2CB,1,120L,-13,20.5
142,X2CB,1,120L,-12,29.1
142,X2CB,1,120L,-11,30.5
142,X2CB,1,120L,-10,36.3
142,X2CB,1,120L,-9,41.4
142,X2CB,1,120L,-8,48.8
142,X2CB,1,120L,-7,51.7
142,X2CB,1,120L,-6,58.5
142,X2CB,1,120L,-5,61.5
142,X2CB,1,120L,-4,70.5
142,X2CB,1,120L,-3,74.9
142,X2CB,1,120L,-2,78.8
142,X2CB,1,120L,-1,88.2
142,X2CB,1,120L,0,90.0
143,JICQOG,1,120L,-29,9.7
143,JICQOG,1,120L,-28,16.5
143,JICQOG,1,120L,-27,18.5
143,JICQOG,1,120L,-26,19.2
143,JICQOG,1,120L,-25,22.6
143,JICQOG,1,120L,-24,28.2
143,JICQOG,1,120L,-23,30.3
143,JICQOG,1,120L,-22,33.7
143,JICQOG,1,120L,-21,39.2
143,JICQOG,1,120L,-20,39.5
143,JICQOG,1,120L,-19,44.1
143,JICQOG,1,120L,-18,48.7
143,JICQOG,1,120L,-17,51.8
143,JICQOG,1,120L,-16,53.7
143,JICQOG,1,120L,-15,56.8
143,JICQOG,1,120L,-14,57.9
143,JICQOG,1,120L,-13,62.3
143,JICQOG,1,120L,-12,67.6
143,JICQOG,1,120L,-11,70.3
143,JICQOG,1,120L,-10,73.9
143,JICQOG,1,120L,-9,78.7
143,JICQOG,1,120L,-8,78.7
143,JICQOG,1,120L,-7,83.4
143,JICQOG,1,120L,-6,87.4
143,JICQOG,1,120L,-5,89.3
143,JICQOG,1,120L,-4,95.9
143,JICQOG,1,120L,-3,98.4
143,JICQOG,1,120L,-2,0.8
143,JICQOG,1,120L,-1,6.4
143,JICQOG,1,120L,0,4.8
144,GPHC,1,120L,-29,12.5
144,GPHC,1,120L,-28,17.4
144,GPHC,1,120L,-27,18.3
144,GPHC,1,120L,-26,24.0
144,GPHC,1,120L,-25,27.5
144,GPHC,1,120L,-24,29.3
144,GPHC,1,120L,-23,29.2
144,GPHC,1,120L,-22,33.5
144,GPHC,1,120L,-21,38.8
144,GPHC,1,120L,-20,41.0
144,GPHC,1,120L,-19,39.9
144,GPHC,1,120L,-18,48.8
144,GPHC,1,120L,-17,50.2
144,GPHC,1,120L,-16,51.7
144,GPHC,1,120L,-15,57.5
144,GPHC,1,120L,-14,57.9
144,GPHC,1,120L,-13,60.9
144,GPHC,1,120L,-12,65.5
144,GPHC,1,120L,-11,70.6
144,GPHC,1,120L,-10,73.4
144,GPHC,1,120L,-9,74.5
144,GPHC,1,120L,-8,77.7
144,GPHC,1,120L,-7,81.2
144,GPHC,1,120L,-6,81.1
144,GPHC,1,120L,-5,87.0
144,GPHC,1,120L,-4,87.9
144,GPHC,1,120L,-3,92.5
144,GPHC,1,120L,-2,94.7
144,GPHC,1,120L,-1,98.7
144,GPHC,1,120L,0,1.2
145,2CB5UZ,1,1.100L,-29,60.4
145,2CB5UZ,1,1.100L,-28,67.5
145,2CB5UZ,1,1.100L,-27,73.6
145,2CB5UZ,1,1.100L,-26,79.3
145,2CB5UZ,1,1.100L,-25,88.3
145,2CB5UZ,1,1.100L,-24,92.8
145,2CB5UZ,1,1.100L,-23,99.4
145,2CB5UZ,1,1.100L,-22,6.8
145,2CB5UZ,1,1.100L,-21,12.2
145,2CB5UZ,1,1.100L,-20,16.7
145,2CB5UZ,1,1.100L,-19,20.9
145,2CB5UZ,1,1.100L,-18,30.3
145,2CB5UZ,1,1.100L,-17,38.6
145,2CB5UZ,1,1.100L,-16,43.3
145,2CB5UZ,1,1.100L,-15,51.5
145,2CB5UZ,1,1.100L,-14,57.0
145,2CB5UZ,1,1.100L,-13,65.1
145,2CB5UZ,1,1.100L,-12,69.2
145,2CB5UZ,1,1.100L,-11,76.8
145,2CB5UZ,1,1.100L,-10,83.3
145,2CB5UZ,1,1.100L,-9,91.2
145,2CB5UZ,1,1.100L,-8,92.9
145,2CB5UZ,1,1.100L,-7,1.2
145,2CB5UZ,1,1.100L,-6,9.6
145,2CB5UZ,1,1.100L,-5,17.1
145,2CB5UZ,1,1.100L,-4,21.6
145,2CB5UZ,1,1.100L,-3,27.2
145,2CB5UZ,1,1.100L,-2,35.2
145,2CB5UZ,1,1.100L,-1,41.9
145,2CB5UZ,1,1.100L,0,46.5
146,SQK2,1,120L,-29,72.5
146,SQK2,1,120L,-28,75.5
146,SQK2,1,120L,-27,79.1
146,SQK2,1,120L,-26,83.7
146,SQK2,1,120L,-25,89.3
146,SQK2,1,120L,-24,93.0
146,SQK2,1,120L,-23,98.2
146,SQK2,1,120L,-22,1.0
146,SQK2,1,120L,-21,9.2
146,SQK2,1,120L,-20,10.3
146,SQK2,1,120L,-19,16.0
146,SQK2,1,120L,-18,21.5
146,SQK2,1,120L,-17,29.1
146,SQK2,1,120L,-16,30.2
146,SQK2,1,120L,-15,34.5
146,SQK2,1,120L,-14,39.4
146,SQK2,1,120L,-13,47.4
146,SQK2,1,120L,-12,45.4
146,SQK2,1,120L,-11,52.8
146,SQK2,1,120L,-10,63.1
146,SQK2,1,120L,-9,64.6
146,SQK2,1,120L,-8,66.7
146,SQK2,1,120L,-7,73.0
146,SQK2,1,120L,-6,77.9
146,SQK2,1,120L,-5,83.8
146,SQK2,1,120L,-4,90.0
146,SQK2,1,120L,-3,92.5
146,SQK2,1,120L,-2,95.8
146,SQK2,1,120L,-1,2.5
146,SQK2,1,120L,0,5.0
147,5IM6RQ,1,120L,-29,90.8
147,5IM6RQ,1,120L,-28,95.4
147,5IM6RQ,1,120L,-27,0.8
147,5IM6RQ,1,120L,-26,4.7
147,5IM6RQ,1,120L,-25,11.2
147,5IM6RQ,1,120L,-24,13.3
147,5IM6RQ,1,120L,-23,14.7
147,5IM6RQ,1,120L,-22,22.2
147,5IM6RQ,1,120L,-21,27.4
147,5IM6RQ,1,120L,-20,31.5
147,5IM6RQ,1,120L,-19,39.0
147,5IM6RQ,1,120L,-18,40.1
147,5IM6RQ,1,120L,-17,46.7
147,5IM6RQ,1,120L,-16,49.7
147,5IM6RQ,1,120L,-15,54.0
147,5IM6RQ,1,120L,-14,57.1
147,5IM6RQ,1,120L,-13,62.6
147,5IM6RQ,1,120L,-12,65.9
147,5IM6RQ,1,120L,-11,71.6
147,5IM6RQ,1,120L,-10,75.4
147,5IM6RQ,1,120L,-9,78.6
147,5IM6RQ,1,120L,-8,85.9
147,5IM6RQ,1,120L,-7,89.3
147,5IM6RQ,1,120L,-6,92.4
147,5IM6RQ,1,120L,-5,97.6
147,5IM6RQ,1,120L,-4,1.6
147,5IM6RQ,1,120L,-3,4.7
147,5IM6RQ,1,120L,-2,10.4
147,5IM6RQ,1,120L,-1,13.7
147,5IM6RQ,1,120L,0,17.6
148,EFXC,1,120L,-29,82.7
148,EFXC,1,120L,-28,84.1
148,EFXC,1,120L,-27,92.1
148,EFXC,1,120L,-26,92.9
148,EFXC,1,120L,-25,96.8
148,EFXC,1,120L,-24,99.3
148,EFXC,1,120L,-23,4.1
148,EFXC,1,120L,-22,3.4
148,EFXC,1,120L,-21,4.0
148,EFXC,1,120L,-20,10.4
148,EFXC,1,120L,-19,15.2
148,EFXC,1,120L,-18,17.8
148,EFXC,1,120L,-17,21.2
148,EFXC,1,120L,-16,26.0
148,EFXC,1,120L,-15,27.9
148,EFXC,1,120L,-14,31.8
148,EFXC,1,120L,-13,32.4
148,EFXC,1,120L,-12,35.4
148,EFXC,1,120L,-11,42.7
148,EFXC,1,120L,-10,43.7
148,EFXC,1,120L,-9,45.9
148,EFXC,1,120L,-8,49.1
148,EFXC,1,120L,-7,52.3
148,EFXC,1,120L,-6,55.5
148,EFXC,1,120L,-5,57.8
148,EFXC,1,120L,-4,60.8
148,EFXC,1,120L,-3,66.0
148,EFXC,1,120L,-2,68.6
148,EFXC,1,120L,-1,74.4
148,EFXC,1,120L,0,76.4
149,H7KEWX,1,120L,-29,93.9
149,H7KEWX,1,120L,-28,99.3
149,H7KEWX,1,120L,-27,4.6
149,H7KEWX,1,120L,-26,9.7
149,H7KEWX,1,120L,-25,13.0
149,H7KEWX,1,120L,-24,19.4
149,H7KEWX,1,120L,-23,22.3
149,H7KEWX,1,120L,-22,28.0
149,H7KEWX,1,120L,-21,30.7
149,H7KEWX,1,120L,-20,33.2
149,H7KEWX,1,120L,-19,40.9
149,H7KEWX,1,120L,-18,46.1
149,H7KEWX,1,120L,-17,50.5
149,H7KEWX,1,120L,-16,54.8
149,H7KEWX,1,120L,-15,58.2
149,H7KEWX,1,120L,-14,62.1
149,H7KEWX,1,120L,-13,68.6
149,H7KEWX,1,120L,-12,73.0
149,H7KEWX,1,120L,-11,76.1
149,H7KEWX,1,120L,-10,83.1
149,H7KEWX,1,120L,-9,84.7
149,H7KEWX,1,120L,-8,89.7
149,H7KEWX,1,120L,-7,97.6
149,H7KEWX,1,120L,-6,100.0
149,H7KEWX,1,120L,-5,3.7
149,H7KEWX,1,120L,-4,9.2
149,H7KEWX,1,120L,-3,13.6
149,H7KEWX,1,120L,-2,13.8
149,H7KEWX,1,120L,-1,21.1
149,H7KEWX,1,120L,0,26.9
150,AP3D,1,120L,-29,42.7
150,AP3D,1,120L,-28,44.8
150,AP3D,1,120L,-27,48.0
150,AP3D,1,120L,-26,54.3
150,AP3D,1,120L,-25,57.6
150,AP3D,1,120L,-24,62.2
150,AP3D,1,120L,-23,66.2
150,AP3D,1,120L,-22,74.3
150,AP3D,1,120L,-21,71.9
150,AP3D,1,120L,-20,78.9
150,AP3D,1,120L,-19,83.8
150,AP3D,1,120L,-18,86.9
150,AP3D,1,120L,-17,93.7
150,AP3D,1,120L,-16,97.8
150,AP3D,1,120L,-15,0.8
150,AP3D,1,120L,-14,4.7
150,AP3D,1,120L,-13,9.3
150,AP3D,1,120L,-12,13.5
150,AP3D,1,120L,-11,17.9
150,AP3D,1,120L,-10,22.0
150,AP3D,1,120L,-9,26.9
150,AP3D,1,120L,-8,31.9
150,AP3D,1,120L,-7,33.2
150,AP3D,1,120L,-6,37.8
150,AP3D,1,120L,-5,41.0
150,AP3D,1,120L,-4,49.2
150,AP3D,1,120L,-3,52.6
150,AP3D,1,120L,-2,57.2
150,AP3D,1,120L,-1,58.6
150,AP3D,1,120L,0,67.7
151,AFE3,1,120L,-29,89.4
151,AFE3,1,120L,-28,95.2
151,AFE3,1,120L,-27,97.2
151,AFE3,1,120L,-26,2.6
151,AFE3,1,120L,-25,8.4
151,AFE3,1,120L,-24,17.2
151,AFE3,1,120L,-23,18.1
151,AFE3,1,120L,-22,24.8
151,AFE3,1,120L,-21,29.0
151,AFE3,1,120L,-20,32.5
151,AFE3,1,120L,-19,35.2
151,AFE3,1,120L,-18,43.0
